date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2021-08-23,83.0,0.0,187.0,512.0,0.0,142227.0,1972,875
2021-08-22,47.0,0.0,106.0,402.0,0.0,142227.0,1309,626
2021-08-21,49.0,0.0,171.0,516.0,1.0,142227.0,1191,788
2021-08-20,44.0,0.0,173.0,546.0,0.0,142227.0,1478,755
2021-08-19,47.0,0.0,141.0,189.0,0.0,142227.0,2111,1238
2021-08-18,54.0,0.0,76.0,168.0,0.0,142227.0,1687,935
2021-08-17,53.0,0.0,81.0,235.0,1.0,142227.0,1708,962
2021-08-16,64.0,0.0,103.0,298.0,0.0,142227.0,1942,761
2021-08-15,36.0,0.0,52.0,184.0,0.0,142227.0,1301,591
2021-08-14,28.0,0.0,95.0,455.0,0.0,142227.0,1355,935
2021-08-13,33.0,0.0,92.0,379.0,0.0,142227.0,1543,731
2021-08-12,49.0,0.0,92.0,209.0,0.0,142227.0,1826,886
2021-08-11,41.0,0.0,70.0,217.0,0.0,142227.0,1773,922
2021-08-10,48.0,0.0,62.0,156.0,0.0,142227.0,1575,791
2021-08-09,52.0,0.0,86.0,362.0,0.0,142227.0,2076,824
2021-08-08,42.0,0.0,42.0,122.0,0.0,142227.0,1508,756
2021-08-07,38.0,1.0,83.0,349.0,1.0,142227.0,1255,750
2021-08-06,47.0,0.0,86.0,311.0,1.0,142227.0,1731,932
2021-08-05,55.0,0.0,68.0,257.0,0.0,142227.0,1684,683
2021-08-04,39.0,0.0,97.0,373.0,1.0,142227.0,1873,993
2021-08-03,48.0,0.0,84.0,250.0,1.0,142227.0,1548,748
2021-08-02,38.0,0.0,111.0,294.0,0.0,142227.0,1938,684
2021-08-01,24.0,0.0,53.0,220.0,1.0,142227.0,1371,650
2021-07-31,26.0,0.0,107.0,466.0,0.0,142227.0,1200,716
2021-07-30,25.0,1.0,129.0,530.0,0.0,142227.0,1886,858
2021-07-29,35.0,0.0,89.0,285.0,0.0,142227.0,2037,953
2021-07-28,41.0,0.0,68.0,334.0,0.0,142227.0,2061,1011
2021-07-27,43.0,1.0,91.0,441.0,0.0,142227.0,1744,896
2021-07-26,44.0,0.0,71.0,273.0,0.0,142227.0,2066,701
2021-07-25,35.0,0.0,58.0,297.0,0.0,142227.0,1517,788
2021-07-24,48.0,0.0,145.0,752.0,0.0,142227.0,1405,860
2021-07-23,48.0,1.0,132.0,731.0,0.0,142227.0,2014,986
2021-07-22,76.0,0.0,174.0,847.0,0.0,142227.0,1924,737
2021-07-21,67.0,0.0,51.0,316.0,0.0,142227.0,2025,1064
2021-07-20,74.0,1.0,58.0,190.0,0.0,142227.0,1843,947
2021-07-19,110.0,0.0,63.0,382.0,0.0,142227.0,2397,868
2021-07-18,72.0,0.0,87.0,534.0,0.0,142227.0,1906,862
2021-07-17,61.0,0.0,70.0,732.0,0.0,142227.0,1456,836
2021-07-16,102.0,0.0,144.0,915.0,0.0,142227.0,2139,1012
2021-07-15,123.0,0.0,98.0,439.0,0.0,142227.0,2593,1135
2021-07-14,121.0,0.0,78.0,437.0,0.0,142227.0,2344,1068
2021-07-13,106.0,0.0,81.0,303.0,0.0,142227.0,2304,1072
2021-07-12,88.0,0.0,83.0,309.0,0.0,142227.0,2814,1040
2021-07-11,58.0,1.0,74.0,219.0,0.0,142227.0,2083,870
2021-07-10,49.0,0.0,115.0,365.0,0.0,142227.0,1524,868
2021-07-09,79.0,3.0,193.0,390.0,0.0,142227.0,2198,990
2021-07-08,69.0,0.0,152.0,265.0,0.0,142227.0,2813,1317
2021-07-07,117.0,0.0,111.0,127.0,2.0,142227.0,2781,1316
2021-07-06,78.0,0.0,79.0,193.0,1.0,142227.0,2400,1163
2021-07-05,96.0,1.0,80.0,313.0,0.0,142227.0,3011,957
2021-07-04,59.0,0.0,83.0,250.0,0.0,142227.0,2679,1077
2021-07-03,71.0,0.0,147.0,356.0,0.0,142227.0,1449,787
2021-07-02,85.0,0.0,187.0,341.0,0.0,142227.0,2473,1262
2021-07-01,84.0,0.0,83.0,231.0,0.0,142227.0,2887,1212
2021-06-30,97.0,1.0,104.0,279.0,1.0,142227.0,3099,1496
2021-06-29,93.0,0.0,96.0,187.0,0.0,142227.0,2471,1186
2021-06-28,145.0,0.0,179.0,282.0,0.0,142227.0,3534,1316
2021-06-27,90.0,0.0,160.0,272.0,0.0,142227.0,3164,1476
2021-06-26,89.0,1.0,324.0,431.0,1.0,142227.0,2174,1576
2021-06-25,92.0,1.0,365.0,454.0,0.0,142227.0,3044,1636
2021-06-24,119.0,1.0,190.0,201.0,0.0,142227.0,3700,1866
2021-06-23,126.0,1.0,241.0,286.0,1.0,142227.0,4328,2497
2021-06-22,133.0,0.0,222.0,249.0,0.0,142227.0,3286,1876
2021-06-21,123.0,2.0,305.0,344.0,1.0,142227.0,3601,1289
2021-06-20,90.0,1.0,336.0,257.0,0.0,142227.0,3131,1274
2021-06-19,71.0,1.0,390.0,438.0,0.0,142227.0,2168,1531
2021-06-18,98.0,1.0,375.0,400.0,1.0,142227.0,4075,2551
2021-06-17,123.0,0.0,328.0,462.0,0.0,142227.0,3337,1530
2021-06-16,112.0,0.0,370.0,748.0,0.0,142227.0,3600,1705
2021-06-15,148.0,1.0,129.0,543.0,0.0,142227.0,3183,1634
2021-06-14,153.0,0.0,238.0,515.0,0.0,142227.0,3279,1035
2021-06-13,94.0,0.0,117.0,713.0,1.0,142227.0,3102,1284
2021-06-12,71.0,0.0,187.0,664.0,0.0,142227.0,1915,1231
2021-06-11,121.0,0.0,367.0,783.0,0.0,142227.0,3841,2395
2021-06-10,123.0,0.0,166.0,639.0,0.0,142227.0,3216,1442
2021-06-09,127.0,0.0,346.0,572.0,0.0,142227.0,3044,1174
2021-06-08,140.0,0.0,166.0,614.0,0.0,142227.0,2392,1078
2021-06-07,169.0,1.0,322.0,758.0,0.0,142227.0,3491,1223
2021-06-06,135.0,0.0,282.0,865.0,0.0,142227.0,3400,979
2021-06-05,100.0,0.0,411.0,890.0,0.0,142227.0,1724,1109
2021-06-04,128.0,2.0,618.0,887.0,1.0,142227.0,2345,1073
2021-06-03,159.0,0.0,124.0,694.0,0.0,142227.0,2769,1262
2021-06-02,171.0,0.0,293.0,763.0,0.0,142227.0,2633,1027
2021-06-01,165.0,0.0,106.0,559.0,0.0,142227.0,2342,744
2021-05-31,101.0,2.0,87.0,334.0,0.0,142227.0,1780,599
2021-05-30,69.0,0.0,174.0,415.0,0.0,142227.0,1497,608
2021-05-29,66.0,0.0,576.0,1054.0,0.0,142227.0,1868,1255
2021-05-28,109.0,2.0,705.0,900.0,0.0,142227.0,2942,1559
2021-05-27,108.0,0.0,750.0,864.0,0.0,142227.0,3842,2166
2021-05-26,129.0,1.0,1091.0,1087.0,0.0,142227.0,3013,1150
2021-05-25,94.0,0.0,428.0,998.0,0.0,142227.0,2865,1384
2021-05-24,105.0,0.0,500.0,954.0,0.0,142227.0,2934,724
2021-05-23,70.0,1.0,562.0,488.0,0.0,142227.0,2512,670
2021-05-22,60.0,0.0,1091.0,568.0,0.0,142227.0,1504,966
2021-05-21,77.0,0.0,1534.0,915.0,0.0,142227.0,2397,1091
2021-05-20,72.0,0.0,1507.0,754.0,1.0,142227.0,2672,994
2021-05-19,86.0,0.0,1622.0,760.0,0.0,142227.0,3096,1150
2021-05-18,78.0,0.0,1169.0,923.0,0.0,142227.0,2147,820
2021-05-17,67.0,0.0,561.0,808.0,0.0,142227.0,3007,652
2021-05-16,40.0,0.0,343.0,477.0,0.0,142227.0,2433,573
2021-05-15,44.0,0.0,740.0,369.0,0.0,142227.0,1261,743
2021-05-14,43.0,0.0,604.0,590.0,0.0,142227.0,1773,600
2021-05-13,26.0,1.0,308.0,446.0,0.0,142227.0,2374,855
2021-05-12,26.0,0.0,218.0,674.0,0.0,142227.0,2278,754
2021-05-11,38.0,0.0,139.0,675.0,0.0,142227.0,1792,667
2021-05-10,27.0,0.0,243.0,897.0,0.0,142227.0,2481,602
2021-05-09,19.0,0.0,258.0,239.0,0.0,142227.0,2499,639
2021-05-08,26.0,0.0,342.0,288.0,0.0,142227.0,1121,688
2021-05-07,20.0,0.0,619.0,688.0,1.0,142227.0,1721,560
2021-05-06,30.0,0.0,466.0,493.0,0.0,142227.0,2404,792
2021-05-05,28.0,0.0,295.0,823.0,0.0,142227.0,2248,677
2021-05-04,27.0,0.0,301.0,963.0,0.0,142227.0,2374,560
2021-05-03,22.0,0.0,210.0,415.0,0.0,142227.0,2140,415
2021-05-02,6.0,0.0,325.0,139.0,0.0,142227.0,1436,424
2021-05-01,8.0,0.0,391.0,233.0,0.0,142227.0,1013,637
2021-04-30,16.0,0.0,238.0,635.0,0.0,142227.0,1866,686
2021-04-29,10.0,0.0,223.0,717.0,1.0,142227.0,2329,845
2021-04-28,12.0,0.0,243.0,747.0,1.0,142227.0,2443,661
2021-04-27,18.0,0.0,192.0,705.0,1.0,142227.0,1913,653
2021-04-26,19.0,0.0,33.0,838.0,0.0,142227.0,2541,490
2021-04-25,9.0,0.0,71.0,202.0,0.0,142227.0,2604,528
2021-04-24,8.0,0.0,74.0,488.0,0.0,142227.0,965,566
2021-04-23,11.0,0.0,89.0,991.0,0.0,142227.0,1809,669
2021-04-22,12.0,0.0,127.0,1006.0,0.0,142227.0,2428,759
2021-04-21,9.0,0.0,104.0,935.0,0.0,142227.0,2497,638
2021-04-20,5.0,0.0,32.0,842.0,0.0,142227.0,1843,554
2021-04-19,7.0,0.0,66.0,975.0,0.0,142227.0,2450,421
2021-04-18,7.0,0.0,229.0,634.0,0.0,142227.0,2781,517
2021-04-17,4.0,0.0,286.0,797.0,0.0,142227.0,964,555
2021-04-16,9.0,0.0,42.0,900.0,0.0,142227.0,1694,495
2021-04-15,3.0,0.0,73.0,639.0,0.0,142227.0,2258,683
2021-04-14,8.0,0.0,88.0,510.0,0.0,142227.0,2188,551
2021-04-13,5.0,0.0,51.0,495.0,1.0,142227.0,1762,507
2021-04-12,9.0,0.0,24.0,410.0,0.0,142227.0,2484,489
2021-04-11,6.0,0.0,73.0,147.0,0.0,142227.0,2611,330
2021-04-10,15.0,0.0,143.0,229.0,0.0,142227.0,1077,685
2021-04-09,17.0,0.0,97.0,1085.0,0.0,142227.0,1870,772
2021-04-08,25.0,0.0,98.0,1050.0,0.0,142227.0,1967,584
2021-04-07,12.0,0.0,109.0,1007.0,0.0,142227.0,1828,498
2021-04-06,16.0,0.0,55.0,327.0,0.0,142227.0,2067,505
2021-04-05,14.0,0.0,74.0,69.0,0.0,142227.0,1479,379
2021-04-04,16.0,0.0,164.0,33.0,0.0,142227.0,1507,521
2021-04-03,19.0,0.0,234.0,352.0,0.0,142227.0,797,456
2021-04-02,12.0,0.0,263.0,382.0,0.0,142227.0,1255,584
2021-04-01,11.0,0.0,562.0,1093.0,0.0,142227.0,2340,885
2021-03-31,15.0,0.0,492.0,776.0,0.0,142227.0,2043,495
2021-03-30,14.0,0.0,609.0,680.0,0.0,142227.0,1472,616
2021-03-29,21.0,0.0,498.0,424.0,1.0,142227.0,1287,449
2021-03-28,22.0,1.0,729.0,396.0,0.0,142227.0,3369,596
2021-03-27,14.0,0.0,724.0,390.0,0.0,142227.0,989,592
2021-03-26,25.0,0.0,1220.0,355.0,0.0,142227.0,2156,713
2021-03-25,32.0,0.0,724.0,482.0,0.0,142227.0,3040,1052
2021-03-24,24.0,0.0,753.0,621.0,0.0,142227.0,3332,856
2021-03-23,26.0,0.0,749.0,688.0,0.0,142227.0,2913,822
2021-03-22,27.0,0.0,766.0,145.0,0.0,142227.0,3100,524
2021-03-21,26.0,1.0,606.0,20.0,0.0,142227.0,3137,673
2021-03-20,21.0,1.0,1360.0,207.0,0.0,142227.0,1156,796
2021-03-19,19.0,0.0,1433.0,294.0,0.0,142227.0,2990,698
2021-03-18,30.0,0.0,944.0,126.0,0.0,142227.0,3686,866
2021-03-17,21.0,0.0,1137.0,21.0,0.0,142227.0,3669,762
2021-03-16,24.0,0.0,1046.0,20.0,0.0,142227.0,3867,708
2021-03-15,25.0,0.0,792.0,27.0,0.0,142227.0,4547,510
2021-03-14,17.0,0.0,444.0,295.0,0.0,142227.0,1982,620
2021-03-13,18.0,1.0,816.0,324.0,1.0,142227.0,889,642
2021-03-12,27.0,0.0,573.0,321.0,,142227.0,3683,552
2021-03-11,30.0,0.0,503.0,134.0,,142227.0,4683,614
2021-03-10,25.0,0.0,570.0,157.0,,142227.0,3814,782
2021-03-09,30.0,0.0,779.0,166.0,,142227.0,3438,635
2021-03-08,27.0,1.0,701.0,31.0,,142227.0,4678,501
2021-03-07,26.0,2.0,743.0,2.0,,142227.0,1765,588
2021-03-06,26.0,0.0,470.0,1.0,,142227.0,740,520
2021-03-05,31.0,0.0,961.0,22.0,,142227.0,2662,577
2021-03-04,27.0,0.0,735.0,129.0,,142227.0,2428,748
2021-03-03,22.0,0.0,669.0,117.0,,142227.0,1952,745
2021-03-02,22.0,0.0,921.0,122.0,,142227.0,1779,521
2021-03-01,18.0,1.0,746.0,9.0,,142227.0,2289,650
2021-02-28,21.0,1.0,433.0,2.0,,142227.0,1231,530
2021-02-27,16.0,0.0,458.0,11.0,,142227.0,883,619
2021-02-26,20.0,2.0,951.0,7.0,,142227.0,1666,554
2021-02-25,42.0,1.0,844.0,9.0,,142227.0,2132,979
2021-02-24,39.0,0.0,516.0,10.0,,142227.0,1628,473
2021-02-23,29.0,1.0,637.0,10.0,,142227.0,1775,731
2021-02-22,46.0,3.0,410.0,1.0,,142227.0,1861,427
2021-02-21,45.0,4.0,484.0,0.0,,142227.0,1386,692
2021-02-20,24.0,0.0,373.0,0.0,,142227.0,836,632
2021-02-19,28.0,1.0,990.0,0.0,,142227.0,1651,630
2021-02-18,49.0,2.0,609.0,2.0,,142227.0,1616,882
2021-02-17,43.0,2.0,725.0,3.0,,142227.0,1445,640
2021-02-16,40.0,3.0,844.0,1.0,,142227.0,1284,584
2021-02-15,49.0,3.0,767.0,1.0,,142227.0,1444,518
2021-02-14,17.0,1.0,304.0,0.0,,142227.0,930,494
2021-02-13,34.0,1.0,595.0,1.0,,142227.0,758,589
2021-02-12,49.0,0.0,756.0,3.0,,142227.0,1759,775
2021-02-11,36.0,1.0,647.0,8.0,,142227.0,1932,900
2021-02-10,44.0,5.0,668.0,1.0,,142227.0,1872,746
2021-02-09,61.0,3.0,848.0,1.0,,142227.0,1742,711
2021-02-08,66.0,0.0,722.0,0.0,,142227.0,1953,605
2021-02-07,52.0,3.0,287.0,0.0,,142227.0,1315,506
2021-02-06,62.0,0.0,407.0,1.0,,142227.0,898,706
2021-02-05,50.0,2.0,1128.0,0.0,,142227.0,1792,765
2021-02-04,74.0,2.0,1071.0,3.0,,142227.0,1989,883
2021-02-03,85.0,1.0,1035.0,3.0,,142227.0,1896,691
2021-02-02,58.0,3.0,1083.0,1.0,,142227.0,1536,608
2021-02-01,97.0,3.0,1071.0,1.0,,142227.0,1987,557
2021-01-31,61.0,4.0,794.0,1.0,,142227.0,1360,619
2021-01-30,79.0,1.0,984.0,1.0,,142227.0,804,659
2021-01-29,85.0,0.0,1014.0,4.0,,142227.0,1877,869
2021-01-28,91.0,3.0,896.0,1.0,,142227.0,1933,950
2021-01-27,95.0,5.0,852.0,1.0,,142227.0,1908,841
2021-01-26,113.0,5.0,544.0,1.0,,142227.0,1717,728
2021-01-25,132.0,2.0,298.0,0.0,,142227.0,1736,540
2021-01-24,77.0,0.0,126.0,0.0,,142227.0,1011,614
2021-01-23,100.0,2.0,299.0,0.0,,142227.0,822,693
2021-01-22,112.0,6.0,538.0,1.0,,142227.0,1649,897
2021-01-21,106.0,1.0,1020.0,1.0,,142227.0,1857,1174
2021-01-20,129.0,5.0,932.0,2.0,,142227.0,1494,788
2021-01-19,156.0,5.0,887.0,3.0,,142227.0,1664,841
2021-01-18,156.0,1.0,207.0,0.0,,142227.0,1566,630
2021-01-17,103.0,4.0,66.0,1.0,,142227.0,914,682
2021-01-16,107.0,3.0,733.0,3.0,,142227.0,736,662
2021-01-15,129.0,1.0,548.0,1.0,,142227.0,1859,1017
2021-01-14,147.0,7.0,797.0,0.0,,142227.0,2058,1290
2021-01-13,129.0,5.0,554.0,4.0,,142227.0,1820,1097
2021-01-12,178.0,1.0,543.0,5.0,,142227.0,1378,759
2021-01-11,229.0,4.0,107.0,1.0,,142227.0,1364,881
2021-01-10,127.0,4.0,43.0,5.0,,142227.0,1030,882
2021-01-09,130.0,1.0,461.0,7.0,,142227.0,1230,1174
2021-01-08,107.0,5.0,366.0,183.0,,142227.0,1834,1392
2021-01-07,158.0,2.0,401.0,254.0,,142227.0,1395,1036
2021-01-06,162.0,5.0,185.0,205.0,,142227.0,1461,969
2021-01-05,204.0,3.0,215.0,17.0,,142227.0,966,587
2021-01-04,232.0,2.0,46.0,8.0,,142227.0,1304,787
2021-01-03,163.0,9.0,8.0,0.0,,142227.0,708,596
2021-01-02,159.0,3.0,14.0,4.0,,142227.0,1142,1088
2021-01-01,75.0,2.0,5.0,2.0,,142227.0,1054,1000
2020-12-31,147.0,2.0,19.0,6.0,,142227.0,684,596
2020-12-30,183.0,4.0,72.0,4.0,,142227.0,790,672
2020-12-29,192.0,1.0,13.0,3.0,,142227.0,611,541
2020-12-28,109.0,1.0,1.0,0.0,,142227.0,652,631
2020-12-27,109.0,1.0,1.0,0.0,,142227.0,468,460
2020-12-26,99.0,4.0,0.0,0.0,,142227.0,464,453
2020-12-25,30.0,1.0,0.0,0.0,,142227.0,402,391
2020-12-24,67.0,4.0,224.0,0.0,,142227.0,766,724
2020-12-23,95.0,2.0,369.0,0.0,,142227.0,857,789
2020-12-22,84.0,1.0,339.0,0.0,,142227.0,1027,853
2020-12-21,124.0,1.0,190.0,0.0,,142227.0,784,704
2020-12-20,70.0,4.0,8.0,0.0,,142227.0,663,655
2020-12-19,38.0,2.0,10.0,0.0,,142227.0,712,702
2020-12-18,78.0,0.0,218.0,0.0,,142227.0,806,760
2020-12-17,59.0,0.0,319.0,0.0,,142227.0,619,459
2020-12-16,52.0,0.0,260.0,0.0,,142227.0,881,733
2020-12-15,58.0,0.0,118.0,0.0,,142227.0,634,541
2020-12-14,93.0,1.0,14.0,0.0,,142227.0,435,393
2020-12-13,42.0,0.0,0.0,0.0,,142227.0,487,486
2020-12-12,41.0,4.0,5.0,0.0,,142227.0,718,712
2020-12-11,54.0,1.0,6.0,0.0,,142227.0,813,780
2020-12-10,46.0,3.0,6.0,1.0,,142227.0,832,795
2020-12-09,50.0,1.0,5.0,1.0,,142227.0,581,541
2020-12-08,68.0,2.0,4.0,,,142227.0,973,918
2020-12-07,66.0,2.0,,,,,459,414
2020-12-06,43.0,3.0,,,,,516,505
2020-12-05,34.0,4.0,,,,,683,667
2020-12-04,63.0,2.0,,,,,876,842
2020-12-03,47.0,3.0,,,,,786,745
2020-12-02,72.0,1.0,,,,,754,717
2020-12-01,58.0,4.0,,,,,742,704
2020-11-30,84.0,2.0,,,,,555,513
2020-11-29,42.0,1.0,,,,,541,538
2020-11-28,56.0,1.0,,,,,719,717
2020-11-27,78.0,1.0,,,,,847,834
2020-11-26,71.0,1.0,,,,,672,669
2020-11-25,77.0,2.0,,,,,837,834
2020-11-24,59.0,6.0,,,,,690,688
2020-11-23,73.0,6.0,,,,,487,486
2020-11-22,49.0,4.0,,,,,533,533
2020-11-21,51.0,1.0,,,,,688,686
2020-11-20,68.0,3.0,,,,,869,869
2020-11-19,65.0,3.0,,,,,937,934
2020-11-18,91.0,7.0,,,,,866,866
2020-11-17,103.0,2.0,,,,,726,724
2020-11-16,95.0,3.0,,,,,509,508
2020-11-15,69.0,4.0,,,,,575,575
2020-11-14,88.0,3.0,,,,,851,850
2020-11-13,97.0,2.0,,,,,1168,1167
2020-11-12,133.0,3.0,,,,,926,925
2020-11-11,121.0,3.0,,,,,852,850
2020-11-10,127.0,0.0,,,,,996,993
2020-11-09,181.0,2.0,,,,,625,624
2020-11-08,102.0,1.0,,,,,612,612
2020-11-07,126.0,3.0,,,,,722,722
2020-11-06,133.0,3.0,,,,,1205,1205
2020-11-05,146.0,4.0,,,,,1015,1015
2020-11-04,173.0,0.0,,,,,1041,1041
2020-11-03,199.0,0.0,,,,,890,890
2020-11-02,234.0,3.0,,,,,485,485
2020-11-01,132.0,0.0,,,,,766,766
2020-10-31,71.0,1.0,,,,,817,817
2020-10-30,181.0,4.0,,,,,935,935
2020-10-29,154.0,3.0,,,,,838,838
2020-10-28,179.0,2.0,,,,,1119,1119
2020-10-27,173.0,3.0,,,,,842,842
2020-10-26,169.0,1.0,,,,,888,888
2020-10-25,143.0,4.0,,,,,1158,1158
2020-10-24,127.0,2.0,,,,,964,964
2020-10-23,156.0,0.0,,,,,829,829
2020-10-22,178.0,0.0,,,,,1221,1221
2020-10-21,213.0,0.0,,,,,833,833
2020-10-20,171.0,1.0,,,,,1063,1063
2020-10-19,231.0,0.0,,,,,884,884
2020-10-18,111.0,1.0,,,,,964,964
2020-10-17,138.0,1.0,,,,,688,688
2020-10-16,129.0,0.0,,,,,1312,1312
2020-10-15,129.0,0.0,,,,,776,776
2020-10-14,143.0,0.0,,,,,754,754
2020-10-13,99.0,0.0,,,,,825,825
2020-10-12,141.0,0.0,,,,,636,636
2020-10-11,81.0,1.0,,,,,739,739
2020-10-10,88.0,1.0,,,,,861,861
2020-10-09,109.0,0.0,,,,,821,821
2020-10-08,94.0,0.0,,,,,689,689
2020-10-07,84.0,0.0,,,,,801,801
2020-10-06,110.0,0.0,,,,,842,842
2020-10-05,104.0,0.0,,,,,697,697
2020-10-04,65.0,0.0,,,,,632,632
2020-10-03,62.0,2.0,,,,,658,658
2020-10-02,54.0,0.0,,,,,811,811
2020-10-01,50.0,0.0,,,,,637,637
2020-09-30,38.0,0.0,,,,,700,700
2020-09-29,61.0,0.0,,,,,834,834
2020-09-28,49.0,0.0,,,,,663,663
2020-09-27,29.0,0.0,,,,,454,454
2020-09-26,43.0,1.0,,,,,566,566
2020-09-25,41.0,0.0,,,,,991,991
2020-09-24,40.0,0.0,,,,,1101,1101
2020-09-23,40.0,1.0,,,,,830,830
2020-09-22,59.0,1.0,,,,,742,742
2020-09-21,34.0,1.0,,,,,749,749
2020-09-20,53.0,0.0,,,,,800,800
2020-09-19,45.0,0.0,,,,,723,723
2020-09-18,43.0,0.0,,,,,835,835
2020-09-17,48.0,0.0,,,,,1142,1142
2020-09-16,57.0,0.0,,,,,892,892
2020-09-15,20.0,0.0,,,,,1064,1064
2020-09-14,29.0,0.0,,,,,583,583
2020-09-13,16.0,0.0,,,,,876,876
2020-09-12,17.0,0.0,,,,,615,615
2020-09-11,26.0,0.0,,,,,897,897
2020-09-10,26.0,0.0,,,,,870,870
2020-09-09,33.0,0.0,,,,,666,666
2020-09-08,51.0,0.0,,,,,807,807
2020-09-07,32.0,0.0,,,,,521,521
2020-09-06,18.0,0.0,,,,,473,473
2020-09-05,14.0,0.0,,,,,809,809
2020-09-04,21.0,0.0,,,,,702,702
2020-09-03,12.0,0.0,,,,,689,689
2020-09-02,16.0,0.0,,,,,766,766
2020-09-01,25.0,0.0,,,,,662,662
2020-08-31,9.0,0.0,,,,,377,377
2020-08-30,9.0,0.0,,,,,412,412
2020-08-29,11.0,0.0,,,,,520,520
2020-08-28,11.0,0.0,,,,,421,421
2020-08-27,11.0,0.0,,,,,721,721
2020-08-26,8.0,0.0,,,,,598,598
2020-08-25,8.0,0.0,,,,,662,662
2020-08-24,21.0,0.0,,,,,609,609
2020-08-23,6.0,1.0,,,,,580,580
2020-08-22,8.0,1.0,,,,,478,478
2020-08-21,13.0,1.0,,,,,525,525
2020-08-20,11.0,0.0,,,,,514,514
2020-08-19,19.0,0.0,,,,,702,702
2020-08-18,13.0,1.0,,,,,436,436
2020-08-17,15.0,1.0,,,,,557,557
2020-08-16,10.0,1.0,,,,,465,465
2020-08-15,5.0,2.0,,,,,507,507
2020-08-14,8.0,0.0,,,,,500,500
2020-08-13,14.0,0.0,,,,,607,607
2020-08-12,26.0,0.0,,,,,656,656
2020-08-11,26.0,0.0,,,,,625,625
2020-08-10,29.0,0.0,,,,,603,603
2020-08-09,21.0,0.0,,,,,421,421
2020-08-08,8.0,0.0,,,,,548,548
2020-08-07,18.0,0.0,,,,,704,704
2020-08-06,13.0,0.0,,,,,632,632
2020-08-05,18.0,0.0,,,,,599,599
2020-08-04,16.0,0.0,,,,,828,828
2020-08-03,18.0,0.0,,,,,840,840
2020-08-02,13.0,0.0,,,,,724,724
2020-08-01,26.0,0.0,,,,,624,624
2020-07-31,14.0,0.0,,,,,664,664
2020-07-30,19.0,0.0,,,,,409,409
2020-07-29,18.0,0.0,,,,,998,998
2020-07-28,20.0,0.0,,,,,567,567
2020-07-27,16.0,0.0,,,,,592,592
2020-07-26,24.0,0.0,,,,,472,472
2020-07-25,10.0,0.0,,,,,776,776
2020-07-24,18.0,0.0,,,,,941,941
2020-07-23,18.0,0.0,,,,,749,749
2020-07-22,27.0,0.0,,,,,777,777
2020-07-21,24.0,1.0,,,,,924,924
2020-07-20,20.0,0.0,,,,,645,645
2020-07-19,12.0,0.0,,,,,615,615
2020-07-18,5.0,0.0,,,,,1084,1084
2020-07-17,14.0,0.0,,,,,1205,1205
2020-07-16,32.0,0.0,,,,,1547,1547
2020-07-15,35.0,1.0,,,,,544,544
2020-07-14,11.0,0.0,,,,,639,639
2020-07-13,15.0,1.0,,,,,554,554
2020-07-12,8.0,0.0,,,,,318,318
2020-07-11,12.0,0.0,,,,,331,331
2020-07-10,9.0,0.0,,,,,288,288
2020-07-09,15.0,0.0,,,,,200,200
2020-07-08,10.0,0.0,,,,,286,286
2020-07-07,6.0,0.0,,,,,173,173
2020-07-06,13.0,0.0,,,,,177,177
2020-07-05,7.0,0.0,,,,,171,171
2020-07-04,3.0,0.0,,,,,202,202
2020-07-03,7.0,0.0,,,,,238,238
2020-07-02,15.0,0.0,,,,,184,184
2020-07-01,7.0,0.0,,,,,148,148
2020-06-30,3.0,0.0,,,,,137,137
2020-06-29,3.0,0.0,,,,,130,130
2020-06-28,10.0,0.0,,,,,104,104
2020-06-27,0.0,0.0,,,,,134,134
2020-06-26,2.0,0.0,,,,,149,149
2020-06-25,3.0,0.0,,,,,159,159
2020-06-24,9.0,0.0,,,,,149,149
2020-06-23,8.0,0.0,,,,,153,153
2020-06-22,4.0,0.0,,,,,143,143
2020-06-21,11.0,0.0,,,,,126,126
2020-06-20,6.0,0.0,,,,,159,159
2020-06-19,5.0,0.0,,,,,122,122
2020-06-18,9.0,0.0,,,,,180,180
2020-06-17,13.0,0.0,,,,,112,112
2020-06-16,2.0,1.0,,,,,122,122
2020-06-15,4.0,0.0,,,,,144,144
2020-06-14,3.0,0.0,,,,,120,120
2020-06-13,4.0,0.0,,,,,189,189
2020-06-12,9.0,0.0,,,,,158,158
2020-06-11,4.0,0.0,,,,,155,155
2020-06-10,3.0,0.0,,,,,149,149
2020-06-09,4.0,0.0,,,,,192,192
2020-06-08,3.0,0.0,,,,,159,159
2020-06-07,4.0,1.0,,,,,176,176
2020-06-06,12.0,1.0,,,,,212,212
2020-06-05,13.0,0.0,,,,,194,194
2020-06-04,4.0,1.0,,,,,167,167
2020-06-03,13.0,0.0,,,,,237,237
2020-06-02,9.0,0.0,,,,,121,121
2020-06-01,4.0,0.0,,,,,113,113
2020-05-31,2.0,0.0,,,,,97,97
2020-05-30,7.0,0.0,,,,,122,122
2020-05-29,13.0,0.0,,,,,150,150
2020-05-28,11.0,0.0,,,,,131,131
2020-05-27,5.0,0.0,,,,,121,121
