date,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,VaccineRegisterPopulationByVaccinationDate,newVirusTestsBySpecimenDate,newPCRTestsBySpecimenDate
2022-08-30,8.0,,2.0,2.0,10.0,119427.0,176,2
2022-08-29,6.0,0.0,3.0,2.0,2.0,119427.0,121,1
2022-08-28,7.0,0.0,0.0,0.0,0.0,119427.0,92,2
2022-08-27,6.0,0.0,0.0,0.0,3.0,119427.0,168,82
2022-08-26,7.0,0.0,0.0,4.0,6.0,119427.0,147,4
2022-08-25,7.0,0.0,3.0,4.0,7.0,119427.0,280,88
2022-08-24,7.0,0.0,2.0,6.0,8.0,119427.0,281,122
2022-08-23,14.0,1.0,0.0,3.0,4.0,119427.0,352,185
2022-08-22,7.0,1.0,0.0,5.0,10.0,119427.0,424,178
2022-08-21,10.0,0.0,0.0,3.0,0.0,119427.0,233,110
2022-08-20,5.0,0.0,0.0,1.0,3.0,119427.0,204,106
2022-08-19,11.0,0.0,0.0,5.0,13.0,119427.0,271,94
2022-08-18,7.0,0.0,1.0,3.0,2.0,119427.0,366,171
2022-08-17,12.0,0.0,2.0,20.0,26.0,119427.0,378,213
2022-08-16,12.0,0.0,1.0,4.0,19.0,119427.0,328,159
2022-08-15,18.0,0.0,0.0,6.0,16.0,119427.0,493,190
2022-08-14,13.0,0.0,0.0,0.0,0.0,119427.0,339,192
2022-08-13,11.0,1.0,0.0,7.0,2.0,119427.0,218,115
2022-08-12,9.0,0.0,3.0,4.0,14.0,119427.0,367,197
2022-08-11,11.0,0.0,0.0,2.0,5.0,119427.0,476,263
2022-08-10,16.0,0.0,5.0,6.0,25.0,119427.0,332,172
2022-08-09,15.0,0.0,1.0,2.0,1.0,119427.0,384,164
2022-08-08,12.0,0.0,0.0,5.0,9.0,119427.0,448,174
2022-08-07,17.0,3.0,2.0,2.0,2.0,119427.0,290,130
2022-08-06,8.0,0.0,1.0,3.0,9.0,119427.0,313,192
2022-08-05,10.0,0.0,0.0,7.0,14.0,119427.0,346,149
2022-08-04,16.0,1.0,0.0,0.0,2.0,119427.0,473,225
2022-08-03,19.0,0.0,2.0,15.0,34.0,119427.0,466,256
2022-08-02,26.0,1.0,2.0,10.0,17.0,119427.0,468,237
2022-08-01,33.0,0.0,0.0,2.0,6.0,119427.0,557,256
2022-07-31,20.0,0.0,7.0,20.0,26.0,119427.0,321,183
2022-07-30,16.0,0.0,1.0,0.0,5.0,119427.0,364,230
2022-07-29,20.0,1.0,3.0,12.0,12.0,119427.0,451,229
2022-07-28,27.0,0.0,0.0,13.0,12.0,119427.0,516,234
2022-07-27,11.0,0.0,8.0,19.0,22.0,119427.0,397,157
2022-07-26,32.0,1.0,1.0,2.0,16.0,119427.0,550,283
2022-07-25,38.0,1.0,3.0,6.0,21.0,119427.0,543,194
2022-07-24,33.0,0.0,6.0,19.0,19.0,119427.0,388,186
2022-07-23,28.0,0.0,1.0,0.0,2.0,119427.0,351,161
2022-07-22,33.0,0.0,2.0,21.0,31.0,119427.0,555,287
2022-07-21,36.0,0.0,0.0,1.0,3.0,119427.0,548,251
2022-07-20,42.0,0.0,4.0,23.0,30.0,119427.0,580,292
2022-07-19,36.0,0.0,1.0,5.0,10.0,119427.0,526,221
2022-07-18,46.0,0.0,2.0,9.0,5.0,119427.0,617,255
2022-07-17,60.0,1.0,4.0,27.0,17.0,119427.0,395,153
2022-07-16,36.0,1.0,0.0,0.0,1.0,119427.0,395,198
2022-07-15,53.0,0.0,4.0,8.0,17.0,119427.0,735,365
2022-07-14,58.0,0.0,2.0,1.0,6.0,119427.0,687,330
2022-07-13,78.0,0.0,1.0,17.0,30.0,119427.0,622,257
2022-07-12,56.0,0.0,1.0,8.0,21.0,119427.0,599,209
2022-07-11,86.0,2.0,2.0,13.0,17.0,119427.0,707,234
2022-07-10,82.0,0.0,1.0,15.0,17.0,119427.0,507,232
2022-07-09,53.0,0.0,0.0,2.0,2.0,119427.0,427,183
2022-07-08,43.0,0.0,0.0,5.0,13.0,119427.0,527,186
2022-07-07,59.0,0.0,2.0,25.0,19.0,119427.0,723,385
2022-07-06,72.0,0.0,3.0,21.0,29.0,119427.0,649,249
2022-07-05,74.0,1.0,14.0,6.0,8.0,119427.0,603,192
2022-07-04,111.0,1.0,3.0,13.0,29.0,119427.0,760,224
2022-07-03,66.0,0.0,4.0,25.0,29.0,119427.0,452,164
2022-07-02,55.0,0.0,0.0,0.0,0.0,119427.0,452,203
2022-07-01,58.0,0.0,4.0,21.0,16.0,119427.0,573,239
2022-06-30,55.0,1.0,1.0,4.0,13.0,119427.0,636,280
2022-06-29,70.0,1.0,7.0,23.0,27.0,119427.0,552,206
2022-06-28,58.0,0.0,2.0,19.0,30.0,119427.0,681,348
2022-06-27,71.0,0.0,1.0,8.0,16.0,119427.0,652,220
2022-06-26,51.0,0.0,3.0,27.0,32.0,119427.0,432,194
2022-06-25,41.0,0.0,1.0,7.0,8.0,119427.0,377,186
2022-06-24,32.0,0.0,2.0,8.0,25.0,119427.0,478,226
2022-06-23,43.0,1.0,1.0,8.0,10.0,119427.0,470,212
2022-06-22,55.0,0.0,0.0,17.0,18.0,119427.0,483,215
2022-06-21,42.0,0.0,3.0,14.0,12.0,119427.0,437,168
2022-06-20,44.0,0.0,0.0,3.0,13.0,119427.0,602,249
2022-06-19,35.0,0.0,4.0,14.0,29.0,119427.0,438,204
2022-06-18,23.0,0.0,0.0,3.0,2.0,119427.0,436,268
2022-06-17,37.0,0.0,8.0,16.0,23.0,119427.0,411,204
2022-06-16,28.0,0.0,0.0,3.0,8.0,119427.0,541,263
2022-06-15,25.0,0.0,5.0,13.0,38.0,119427.0,534,288
2022-06-14,42.0,0.0,2.0,7.0,16.0,119427.0,556,277
2022-06-13,43.0,0.0,2.0,5.0,17.0,119427.0,580,236
2022-06-12,27.0,0.0,7.0,21.0,31.0,119427.0,368,183
2022-06-11,24.0,0.0,1.0,7.0,6.0,119427.0,365,204
2022-06-10,26.0,0.0,0.0,4.0,27.0,119427.0,462,227
2022-06-09,24.0,0.0,3.0,2.0,14.0,119427.0,548,298
2022-06-08,21.0,1.0,3.0,11.0,28.0,119427.0,494,237
2022-06-07,26.0,0.0,1.0,6.0,18.0,119427.0,541,271
2022-06-06,19.0,0.0,2.0,15.0,11.0,119427.0,675,328
2022-06-05,20.0,0.0,0.0,0.0,0.0,119427.0,424,208
2022-06-04,20.0,0.0,0.0,0.0,0.0,119427.0,395,212
2022-06-03,10.0,0.0,0.0,0.0,0.0,119427.0,427,224
2022-06-02,15.0,0.0,0.0,1.0,5.0,119427.0,456,254
2022-06-01,17.0,0.0,5.0,25.0,27.0,119427.0,451,251
2022-05-31,13.0,0.0,1.0,7.0,25.0,119427.0,495,258
2022-05-30,18.0,0.0,14.0,16.0,23.0,119427.0,560,234
2022-05-29,13.0,1.0,3.0,7.0,21.0,119427.0,448,261
2022-05-28,11.0,0.0,0.0,4.0,2.0,119427.0,414,238
2022-05-27,7.0,1.0,7.0,18.0,55.0,119427.0,538,283
2022-05-26,13.0,0.0,4.0,2.0,4.0,119427.0,651,339
2022-05-25,8.0,0.0,7.0,8.0,30.0,119427.0,572,307
2022-05-24,7.0,0.0,3.0,11.0,21.0,119427.0,599,295
2022-05-23,8.0,0.0,4.0,7.0,22.0,119427.0,652,294
2022-05-22,19.0,0.0,4.0,14.0,27.0,119427.0,431,194
2022-05-21,14.0,0.0,2.0,9.0,5.0,119427.0,456,293
2022-05-20,17.0,0.0,7.0,32.0,46.0,119427.0,571,366
2022-05-19,15.0,0.0,13.0,20.0,46.0,119427.0,513,259
2022-05-18,26.0,0.0,12.0,26.0,58.0,119427.0,545,249
2022-05-17,11.0,0.0,1.0,5.0,16.0,119427.0,561,262
2022-05-16,23.0,0.0,5.0,3.0,12.0,119427.0,756,309
2022-05-15,18.0,0.0,5.0,14.0,29.0,119427.0,506,274
2022-05-14,6.0,0.0,4.0,3.0,43.0,119427.0,385,191
2022-05-13,14.0,0.0,5.0,22.0,43.0,119427.0,571,278
2022-05-12,17.0,0.0,5.0,13.0,31.0,119427.0,641,303
2022-05-11,23.0,0.0,12.0,38.0,55.0,119427.0,676,354
2022-05-10,14.0,0.0,4.0,10.0,29.0,119427.0,574,230
2022-05-09,27.0,0.0,4.0,11.0,23.0,119427.0,757,310
2022-05-08,10.0,0.0,12.0,22.0,35.0,119427.0,527,250
2022-05-07,9.0,0.0,0.0,7.0,8.0,119427.0,444,261
2022-05-06,16.0,0.0,17.0,51.0,63.0,119427.0,645,310
2022-05-05,25.0,0.0,2.0,8.0,26.0,119427.0,612,269
2022-05-04,23.0,0.0,13.0,38.0,52.0,119427.0,678,310
2022-05-03,30.0,0.0,6.0,19.0,36.0,119427.0,789,312
2022-05-02,22.0,0.0,3.0,2.0,15.0,119427.0,661,280
2022-05-01,19.0,0.0,0.0,0.0,1.0,119427.0,534,282
2022-04-30,28.0,1.0,3.0,2.0,9.0,119427.0,515,272
2022-04-29,14.0,0.0,23.0,58.0,74.0,119427.0,630,258
2022-04-28,11.0,0.0,0.0,8.0,24.0,119427.0,685,266
2022-04-27,26.0,0.0,17.0,39.0,60.0,119427.0,781,357
2022-04-26,26.0,0.0,14.0,20.0,35.0,119427.0,841,333
2022-04-25,37.0,0.0,7.0,26.0,33.0,119427.0,925,331
2022-04-24,25.0,1.0,19.0,38.0,41.0,119427.0,621,259
2022-04-23,20.0,1.0,1.0,14.0,11.0,119427.0,572,279
2022-04-22,25.0,0.0,20.0,62.0,76.0,119427.0,890,413
2022-04-21,30.0,0.0,5.0,10.0,24.0,119427.0,849,403
2022-04-20,30.0,1.0,18.0,39.0,61.0,119427.0,930,385
2022-04-19,47.0,1.0,14.0,26.0,29.0,119427.0,992,337
2022-04-18,50.0,2.0,1.0,3.0,8.0,119427.0,761,272
2022-04-17,42.0,0.0,1.0,0.0,3.0,119427.0,712,330
2022-04-16,28.0,1.0,1.0,1.0,2.0,119427.0,779,384
2022-04-15,37.0,0.0,3.0,2.0,9.0,119427.0,647,240
2022-04-14,43.0,2.0,23.0,10.0,40.0,119427.0,841,307
2022-04-13,71.0,1.0,18.0,60.0,76.0,119427.0,984,373
2022-04-12,57.0,2.0,11.0,37.0,36.0,119427.0,932,319
2022-04-11,66.0,1.0,3.0,10.0,16.0,119427.0,1050,290
2022-04-10,42.0,0.0,11.0,23.0,41.0,119427.0,857,321
2022-04-09,57.0,0.0,4.0,16.0,9.0,119427.0,741,283
2022-04-08,49.0,0.0,15.0,43.0,64.0,119427.0,1007,356
2022-04-07,72.0,2.0,4.0,19.0,33.0,119427.0,1035,330
2022-04-06,82.0,0.0,9.0,28.0,37.0,119427.0,1176,384
2022-04-05,86.0,0.0,4.0,21.0,33.0,119427.0,1335,508
2022-04-04,103.0,0.0,7.0,4.0,12.0,119427.0,1374,356
2022-04-03,89.0,0.0,8.0,39.0,36.0,119427.0,1089,367
2022-04-02,61.0,0.0,1.0,4.0,7.0,119427.0,1053,411
2022-04-01,95.0,1.0,10.0,36.0,65.0,119427.0,1224,417
2022-03-31,102.0,0.0,6.0,34.0,22.0,119427.0,1486,541
2022-03-30,171.0,1.0,29.0,64.0,48.0,119427.0,1625,625
2022-03-29,177.0,1.0,7.0,15.0,45.0,119427.0,1724,729
2022-03-28,227.0,0.0,11.0,32.0,42.0,119427.0,1706,564
2022-03-27,163.0,1.0,3.0,3.0,0.0,119427.0,1555,580
2022-03-26,131.0,0.0,2.0,8.0,5.0,119427.0,1319,628
2022-03-25,144.0,0.0,12.0,24.0,39.0,119427.0,1335,447
2022-03-24,160.0,0.0,3.0,27.0,23.0,119427.0,1673,698
2022-03-23,197.0,0.0,4.0,20.0,50.0,119427.0,1949,889
2022-03-22,195.0,0.0,15.0,15.0,34.0,119427.0,1977,939
2022-03-21,191.0,2.0,4.0,9.0,24.0,119427.0,2102,864
2022-03-20,178.0,0.0,5.0,19.0,30.0,119427.0,1679,662
2022-03-19,135.0,0.0,4.0,2.0,6.0,119427.0,1435,662
2022-03-18,148.0,0.0,27.0,51.0,69.0,119427.0,1596,611
2022-03-17,165.0,0.0,7.0,34.0,23.0,119427.0,1816,704
2022-03-16,153.0,0.0,4.0,29.0,34.0,119427.0,1924,841
2022-03-15,186.0,0.0,10.0,32.0,57.0,119427.0,1710,607
2022-03-14,167.0,1.0,7.0,12.0,21.0,119427.0,1811,608
2022-03-13,161.0,1.0,11.0,35.0,24.0,119427.0,1338,428
2022-03-12,113.0,0.0,1.0,4.0,6.0,119427.0,1185,478
2022-03-11,104.0,0.0,6.0,26.0,44.0,119427.0,1253,424
2022-03-10,121.0,0.0,7.0,10.0,20.0,119427.0,1526,568
2022-03-09,124.0,1.0,17.0,48.0,42.0,119427.0,1596,633
2022-03-08,120.0,0.0,12.0,29.0,49.0,119427.0,1549,590
2022-03-07,113.0,0.0,7.0,27.0,27.0,119427.0,1580,535
2022-03-06,83.0,1.0,2.0,27.0,34.0,119427.0,1185,358
2022-03-05,51.0,1.0,6.0,4.0,11.0,119427.0,945,362
2022-03-04,58.0,0.0,9.0,36.0,52.0,119427.0,1285,500
2022-03-03,65.0,0.0,4.0,7.0,16.0,119427.0,1475,535
2022-03-02,72.0,0.0,12.0,30.0,25.0,119427.0,1448,523
2022-03-01,52.0,0.0,24.0,43.0,26.0,119427.0,1443,470
2022-02-28,63.0,0.0,8.0,12.0,45.0,119427.0,1580,527
2022-02-27,45.0,0.0,10.0,28.0,27.0,119427.0,1164,355
2022-02-26,39.0,0.0,0.0,6.0,7.0,119427.0,961,401
2022-02-25,44.0,1.0,20.0,44.0,63.0,119427.0,1266,484
2022-02-24,37.0,0.0,9.0,22.0,36.0,119427.0,1453,527
2022-02-23,54.0,0.0,7.0,24.0,28.0,119427.0,1458,537
2022-02-22,55.0,1.0,16.0,29.0,67.0,119427.0,1538,611
2022-02-21,65.0,1.0,13.0,29.0,42.0,119427.0,1653,526
2022-02-20,44.0,1.0,9.0,30.0,46.0,119427.0,1411,456
2022-02-19,46.0,0.0,3.0,8.0,4.0,119427.0,1250,524
2022-02-18,54.0,0.0,13.0,35.0,72.0,119427.0,1653,646
2022-02-17,59.0,0.0,11.0,16.0,45.0,119427.0,1888,675
2022-02-16,69.0,0.0,38.0,95.0,56.0,119427.0,1863,598
2022-02-15,84.0,0.0,12.0,32.0,99.0,119427.0,1890,667
2022-02-14,89.0,1.0,33.0,77.0,34.0,119427.0,2092,633
2022-02-13,67.0,0.0,23.0,36.0,41.0,119427.0,1610,458
2022-02-12,54.0,0.0,20.0,37.0,53.0,119427.0,1504,605
2022-02-11,89.0,0.0,37.0,52.0,131.0,119427.0,1903,772
2022-02-10,69.0,0.0,22.0,36.0,47.0,119427.0,2107,752
2022-02-09,74.0,0.0,39.0,69.0,59.0,119427.0,2755,1302
2022-02-08,104.0,0.0,32.0,107.0,38.0,119427.0,2352,1020
2022-02-07,132.0,0.0,6.0,24.0,26.0,119427.0,2415,751
2022-02-06,97.0,1.0,18.0,32.0,31.0,119427.0,1873,496
2022-02-05,87.0,0.0,6.0,32.0,13.0,119427.0,1693,602
2022-02-04,76.0,0.0,20.0,48.0,61.0,119427.0,1982,681
2022-02-03,103.0,1.0,13.0,22.0,51.0,119427.0,2299,723
2022-02-02,159.0,0.0,29.0,46.0,102.0,119427.0,2646,999
2022-02-01,163.0,1.0,17.0,33.0,103.0,119427.0,2283,776
2022-01-31,203.0,2.0,22.0,41.0,61.0,119427.0,2646,775
2022-01-30,162.0,0.0,20.0,52.0,49.0,119427.0,2138,562
2022-01-29,117.0,0.0,18.0,40.0,15.0,119427.0,1800,736
2022-01-28,127.0,0.0,39.0,64.0,133.0,119427.0,2141,659
2022-01-27,135.0,1.0,28.0,94.0,74.0,119427.0,2744,1133
2022-01-26,189.0,0.0,65.0,64.0,138.0,119427.0,2689,858
2022-01-25,197.0,0.0,22.0,26.0,107.0,119427.0,2693,967
2022-01-24,249.0,2.0,46.0,134.0,108.0,119427.0,3008,843
2022-01-23,178.0,0.0,15.0,47.0,58.0,119427.0,2426,677
2022-01-22,115.0,0.0,16.0,41.0,52.0,119427.0,2023,555
2022-01-21,155.0,0.0,36.0,42.0,129.0,119427.0,2521,869
2022-01-20,214.0,0.0,32.0,35.0,132.0,119427.0,2803,906
2022-01-19,245.0,0.0,56.0,92.0,119.0,119427.0,3171,1046
2022-01-18,247.0,1.0,28.0,13.0,132.0,119427.0,2897,1018
2022-01-17,256.0,2.0,54.0,61.0,204.0,119427.0,3279,843
2022-01-16,221.0,0.0,26.0,21.0,63.0,119427.0,2901,720
2022-01-15,164.0,2.0,11.0,32.0,26.0,119427.0,2151,607
2022-01-14,206.0,0.0,58.0,68.0,179.0,119427.0,2841,1037
2022-01-13,216.0,1.0,85.0,64.0,167.0,119427.0,3233,1115
2022-01-12,247.0,0.0,90.0,131.0,212.0,119427.0,3479,1160
2022-01-11,279.0,0.0,21.0,22.0,207.0,119427.0,3889,1738
2022-01-10,302.0,1.0,90.0,54.0,360.0,119427.0,4198,1414
2022-01-09,237.0,1.0,5.0,5.0,32.0,119427.0,3994,1542
2022-01-08,238.0,0.0,57.0,70.0,326.0,119427.0,3517,1824
2022-01-07,320.0,0.0,88.0,83.0,570.0,119427.0,4167,1943
2022-01-06,425.0,1.0,37.0,52.0,494.0,119427.0,4719,1606
2022-01-05,619.0,2.0,62.0,71.0,399.0,119427.0,6188,1762
2022-01-04,773.0,0.0,74.0,106.0,529.0,119427.0,4787,1913
2022-01-03,636.0,1.0,43.0,33.0,129.0,119427.0,4371,1909
2022-01-02,525.0,0.0,3.0,5.0,34.0,119427.0,3691,1685
2022-01-01,311.0,3.0,0.0,0.0,2.0,119427.0,2926,1346
2021-12-31,556.0,0.0,47.0,51.0,263.0,119427.0,4034,1332
2021-12-30,738.0,0.0,59.0,122.0,867.0,119427.0,4062,1739
2021-12-29,802.0,1.0,73.0,113.0,842.0,119427.0,3788,1462
2021-12-28,568.0,0.0,13.0,16.0,157.0,119427.0,3655,1694
2021-12-27,550.0,0.0,18.0,20.0,224.0,119427.0,3448,1499
2021-12-26,318.0,2.0,3.0,0.0,2.0,119427.0,2793,906
2021-12-25,182.0,0.0,0.0,1.0,0.0,119427.0,2548,956
2021-12-24,364.0,2.0,13.0,15.0,383.0,119427.0,3663,1612
2021-12-23,341.0,0.0,48.0,83.0,1140.0,119427.0,3819,1611
2021-12-22,355.0,0.0,48.0,82.0,1257.0,119427.0,3660,1338
2021-12-21,294.0,0.0,66.0,116.0,1796.0,119427.0,3364,1464
2021-12-20,269.0,0.0,60.0,79.0,1590.0,119427.0,3534,1317
2021-12-19,199.0,0.0,28.0,58.0,753.0,119427.0,3149,1016
2021-12-18,105.0,0.0,25.0,45.0,1035.0,119427.0,3004,1007
2021-12-17,158.0,0.0,37.0,72.0,1608.0,119427.0,3076,1054
2021-12-16,160.0,0.0,37.0,69.0,1717.0,119427.0,3918,1531
2021-12-15,168.0,1.0,50.0,70.0,1055.0,119427.0,3662,1605
2021-12-14,152.0,1.0,37.0,62.0,1474.0,119427.0,2840,1195
2021-12-13,151.0,0.0,55.0,80.0,1653.0,119427.0,3182,1255
2021-12-12,87.0,0.0,27.0,31.0,717.0,119427.0,2634,967
2021-12-11,82.0,0.0,39.0,52.0,774.0,119427.0,2106,1021
2021-12-10,88.0,0.0,46.0,64.0,1309.0,119427.0,2659,1421
2021-12-09,92.0,1.0,49.0,73.0,1391.0,119427.0,2811,1281
2021-12-08,145.0,1.0,39.0,55.0,763.0,119427.0,2875,1395
2021-12-07,118.0,0.0,28.0,48.0,794.0,119427.0,2065,955
2021-12-06,140.0,0.0,31.0,54.0,680.0,119427.0,2834,1240
2021-12-05,92.0,0.0,21.0,21.0,439.0,119427.0,2502,1105
2021-12-04,65.0,0.0,39.0,45.0,632.0,119427.0,1908,1102
2021-12-03,87.0,0.0,28.0,45.0,929.0,119427.0,2382,1384
2021-12-02,104.0,0.0,44.0,49.0,875.0,119427.0,2533,1166
2021-12-01,116.0,0.0,57.0,55.0,446.0,119427.0,2456,1070
2021-11-30,89.0,0.0,44.0,74.0,972.0,119427.0,2067,971
2021-11-29,102.0,0.0,41.0,56.0,775.0,119427.0,2356,916
2021-11-28,53.0,0.0,15.0,29.0,326.0,119427.0,2129,855
2021-11-27,42.0,0.0,38.0,50.0,648.0,119427.0,1593,881
2021-11-26,66.0,0.0,33.0,28.0,913.0,119427.0,1998,1077
2021-11-25,72.0,0.0,24.0,29.0,763.0,119427.0,2248,1076
2021-11-24,74.0,0.0,26.0,29.0,388.0,119427.0,2342,1116
2021-11-23,82.0,0.0,19.0,25.0,596.0,119427.0,2169,1122
2021-11-22,93.0,2.0,23.0,19.0,517.0,119427.0,2360,1041
2021-11-21,81.0,0.0,16.0,22.0,277.0,119427.0,2310,1056
2021-11-20,67.0,1.0,72.0,40.0,815.0,119427.0,1762,1034
2021-11-19,73.0,0.0,25.0,38.0,734.0,119427.0,2054,1095
2021-11-18,82.0,0.0,19.0,20.0,753.0,119427.0,2374,1119
2021-11-17,101.0,0.0,14.0,24.0,348.0,119427.0,2421,1210
2021-11-16,86.0,1.0,41.0,35.0,652.0,119427.0,2098,1068
2021-11-15,106.0,0.0,25.0,35.0,500.0,119427.0,2366,1057
2021-11-14,69.0,0.0,24.0,25.0,291.0,119427.0,1838,617
2021-11-13,66.0,0.0,67.0,38.0,785.0,119427.0,1678,1062
2021-11-12,62.0,1.0,42.0,35.0,894.0,119427.0,1816,917
2021-11-11,90.0,0.0,141.0,13.0,430.0,119427.0,2241,1066
2021-11-10,93.0,2.0,19.0,27.0,490.0,119427.0,2405,1182
2021-11-09,94.0,2.0,185.0,37.0,751.0,119427.0,2089,1132
2021-11-08,87.0,1.0,63.0,39.0,625.0,119427.0,2266,917
2021-11-07,74.0,2.0,115.0,21.0,289.0,119427.0,1976,628
2021-11-06,61.0,1.0,65.0,42.0,1158.0,119427.0,1595,903
2021-11-05,56.0,0.0,29.0,45.0,829.0,119427.0,1803,947
2021-11-04,63.0,0.0,213.0,33.0,839.0,119427.0,2112,1004
2021-11-03,90.0,0.0,56.0,27.0,424.0,119427.0,2339,1071
2021-11-02,73.0,0.0,160.0,18.0,603.0,119427.0,2280,1075
2021-11-01,92.0,0.0,30.0,26.0,584.0,119427.0,3073,1137
2021-10-31,100.0,2.0,64.0,14.0,185.0,119427.0,2548,993
2021-10-30,91.0,0.0,59.0,36.0,922.0,119427.0,1557,842
2021-10-29,112.0,0.0,58.0,25.0,821.0,119427.0,2096,1204
2021-10-28,99.0,1.0,8.0,17.0,738.0,119427.0,2314,1298
2021-10-27,108.0,0.0,36.0,29.0,279.0,119427.0,2135,1072
2021-10-26,111.0,0.0,40.0,37.0,461.0,119427.0,1985,1059
2021-10-25,118.0,0.0,25.0,27.0,250.0,119427.0,2179,1020
2021-10-24,92.0,0.0,15.0,24.0,160.0,119427.0,2124,1090
2021-10-23,74.0,0.0,44.0,58.0,662.0,119427.0,1840,1031
2021-10-22,110.0,0.0,29.0,33.0,705.0,119427.0,2163,1075
2021-10-21,125.0,1.0,146.0,34.0,594.0,119427.0,2449,1228
2021-10-20,110.0,0.0,165.0,38.0,262.0,119427.0,2573,1244
2021-10-19,132.0,1.0,203.0,30.0,428.0,119427.0,2776,1605
2021-10-18,195.0,0.0,19.0,31.0,474.0,119427.0,2674,1199
2021-10-17,135.0,0.0,12.0,17.0,65.0,119427.0,2541,1013
2021-10-16,97.0,1.0,24.0,61.0,384.0,119427.0,1732,961
2021-10-15,99.0,0.0,34.0,64.0,512.0,119427.0,2492,1504
2021-10-14,138.0,1.0,29.0,46.0,520.0,119427.0,2493,1164
2021-10-13,113.0,1.0,22.0,42.0,270.0,119427.0,2610,1284
2021-10-12,160.0,0.0,31.0,40.0,414.0,119427.0,2721,1546
2021-10-11,149.0,0.0,32.0,63.0,263.0,119427.0,2681,1190
2021-10-10,99.0,0.0,26.0,31.0,119.0,119427.0,2230,871
2021-10-09,92.0,0.0,31.0,58.0,526.0,119427.0,1771,1086
2021-10-08,96.0,0.0,50.0,85.0,631.0,119427.0,2428,1419
2021-10-07,119.0,0.0,193.0,69.0,501.0,119427.0,2523,1270
2021-10-06,145.0,0.0,304.0,62.0,299.0,119427.0,2935,1581
2021-10-05,121.0,0.0,29.0,65.0,228.0,119427.0,2458,1469
2021-10-04,135.0,0.0,17.0,34.0,239.0,119427.0,2690,1128
2021-10-03,84.0,0.0,18.0,40.0,295.0,119427.0,2510,979
2021-10-02,74.0,1.0,40.0,81.0,455.0,119427.0,1745,1008
2021-10-01,68.0,0.0,117.0,51.0,364.0,119427.0,2179,1144
2021-09-30,85.0,0.0,121.0,69.0,385.0,119427.0,2747,1396
2021-09-29,116.0,0.0,27.0,75.0,210.0,119427.0,2822,1162
2021-09-28,78.0,0.0,25.0,54.0,141.0,119427.0,2431,1324
2021-09-27,100.0,0.0,17.0,46.0,257.0,119427.0,2610,1033
2021-09-26,76.0,0.0,14.0,37.0,122.0,119427.0,2443,849
